Start report at 10: 35:02 PM,10,iterations,5,generations, kValue:,30,Inherit ELO:,False,ELO cutoff:,1000
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
2,2,3759,1092,175.282749178902,142.573876506078,0.410869509632774,0.311828442568934,21.1579441579874,29.0727971021393,0.0596635078208984,0.0762431167762463,
2,3,1945,2906,101.488002136027,144.033418152824,0.234009466207658,0.31296467622328,10.1462946322621,11.0714000031469,0.0291302915780235,0.0314515669273684,
2,4,2949,1902,289.947795641569,81.0160226325915,0.663452622638324,0.142566238854184,19.5459610714356,13.7085233633762,0.0560968779068926,0.0391772225990506,
2,Average,15532,8723,224.16580615631,141.688650904771,0.513834710431636,0.287440085126708,23.6498752706222,40.1974658263704,0.0653486251130477,0.101745009730912,
3,0,3615,1236,272.971545360017,192.503971206298,0.573715660607068,0.252726789561883,39.7452328932984,49.7564314439741,0.109164923143456,0.120547282200633,
3,1,3280,1571,208.811639871177,160.887370892184,0.471330535169663,0.259725278223316,41.8209921764106,71.4448558598808,0.109119045822377,0.161195775325702,
3,2,3275,1576,286.916026504712,134.324158089582,0.625845696907567,0.245856125600234,29.9607375360294,40.8237289051384,0.0831819565461471,0.10284777146694,
3,3,2705,2146,205.505562682556,81.6270073508556,0.511547449312899,0.179004583193388,43.8095515733145,97.83040698065,0.103887428407865,0.197369905645743,
3,4,2885,1966,289.181645701263,108.674466204684,0.64706375087712,0.208382653352633,38.6072396714954,69.2094286115197,0.100344116814037,0.131916321312305,
3,Average,15760,8495,253.903927472166,149.349581673144,0.565996554409596,0.242969986873391,39.077238351093,71.8487496011924,0.100961457860939,0.151106133316943,
4,0,3825,1026,267.291687263401,94.8637063413469,0.619967552958563,0.182564581141131,18.5069857158056,12.4488867485206,0.0531415494109187,0.0356626263706542,
4,1,2925,1926,186.954931097184,111.536205942925,0.456165449951562,0.229677102201371,86.7326765057074,104.181180373548,0.21841487382086,0.226127685621321,
4,2,2746,2105,219.580700437221,96.5510388958947,0.531761104520106,0.193767817756949,77.4660954221778,88.8951472035057,0.201060554586322,0.19523827988252,
4,3,3117,1734,221.854461204435,141.350050987345,0.51116974516663,0.220658332011063,50.8786767591865,81.8778206121528,0.130884169573271,0.180590560553023,
4,4,3321,1530,260.479038733798,98.6403978126187,0.607075374445503,0.177016914661338,18.0855762061011,22.5832949723881,0.0512217881057182,0.0571231051098114,
4,Average,15934,8321,234.013664105156,113.446045666562,0.550727327626769,0.209840072817595,55.8822245227568,82.4591995608764,0.1446635296143,0.18377382942845,
5,0,2689,2162,227.639506978544,81.7938512398148,0.555233021035427,0.16849386104732,28.8773316764394,35.2169284346042,0.0810689340548948,0.0915795903659122,
5,1,2588,2263,278.275458711946,82.8516956233608,0.645457391994378,0.134518847080117,17.2374822561858,21.471153657188,0.0491680073701558,0.0588395362400159,
5,2,2496,2355,250.817708857219,72.1843648105308,0.602284965414732,0.148522009083966,17.5357284930944,45.3628489536873,0.0464125225672573,0.0976348788457772,
5,3,4055,796,192.709251539215,128.141696719614,0.45918226486712,0.291757452701895,36.6481284544053,25.2613026743862,0.104480842484613,0.0713399299399713,
5,4,4219,632,208.905343303888,129.069404080897,0.491814874368571,0.290419406424615,12.5364842929454,15.0659317703173,0.035888725146608,0.042248141625887,
5,Average,16047,8208,225.658888334896,111.631429125664,0.536157514595756,0.243872982186925,21.9094569145097,34.2882163100666,0.0611218508359702,0.0834702478734086,
6,0,3214,1637,277.591820422799,148.623488959087,0.60955123391764,0.204284039352806,28.1313086915913,27.2443408958067,0.0798489404285889,0.073363540294406,
6,1,3029,1822,280.715544058772,113.963826710835,0.630532891423684,0.210878078332499,50.7284426872412,109.94584927828,0.117452593890176,0.195377817097579,
6,2,3119,1732,258.194594634459,85.621669325598,0.608855112331067,0.169879076831523,45.8500717396703,71.2974411710636,0.120854828375285,0.169293848913804,
6,3,3074,1777,280.123989100796,138.240862254929,0.615389162964059,0.206959923807487,29.0765269033029,33.411700083587,0.0820884261473491,0.0897213328851234,
6,4,3205,1646,268.872540488051,83.9332671099651,0.629344463188523,0.139043906528809,11.564922183568,19.1908327104488,0.0327273954084791,0.0474724530909974,
6,Average,15641,8614,273.039707769186,117.424483394803,0.61867886840771,0.188177144000914,33.5030589016391,64.9272506271936,0.0875054945903983,0.133995434634236,
7,0,2842,2009,294.516555530515,107.896640303586,0.65571693501825,0.207382864718164,30.0601849795885,29.0764572708345,0.0851619943772058,0.0775229222013987,
7,1,3258,1593,280.570414764369,76.856001128808,0.650461457560391,0.13568223279345,23.515023827514,35.0344327079021,0.0657309695701121,0.0910785665025328,
7,2,3879,972,207.97293913447,164.670205791333,0.462773830142618,0.290163433120292,90.998726479119,185.191940896837,0.174681616940899,0.273572808410211,
7,3,3226,1625,189.127648619319,89.1151489047944,0.473580402454078,0.19977720441947,34.4674136147266,64.048256139094,0.0915911358622807,0.154942475905978,
7,4,2570,2281,173.955871458842,139.938336742034,0.411412829866941,0.263924228556908,60.8210625776977,48.4630450534937,0.169123873683544,0.126836152405548,
7,Average,15775,8480,229.162210910795,130.57351479684,0.53013958771802,0.248316222035471,44.9343747149276,79.0602465641041,0.1155893354415,0.14985402114632,
8,0,3931,920,226.301096234171,123.599738969788,0.52976824891561,0.276361886636657,12.4856293890392,12.2098418423509,0.0358522998753456,0.034937961045512,
8,1,3130,1721,189.523607705044,124.552465850451,0.454948993883937,0.286147159826329,67.3314824332179,107.133565847134,0.163936618878475,0.209074047661298,
8,2,3299,1552,284.032300074295,121.813744124473,0.631595944705673,0.199630908474445,30.2402525949044,50.8634558418589,0.0820548939524973,0.124109196429539,
8,3,3836,1015,242.186756043682,123.865553548738,0.559231475036953,0.253422578734081,27.0929990910566,18.3695279765055,0.0775864084661018,0.0523619766311205,
8,4,3541,1310,318.169335016694,196.679001192086,0.637721953843847,0.225290787668783,21.2744874410961,38.3430691191071,0.0590523336493049,0.100205150176146,
8,Average,17737,6518,252.324918015229,147.800056941452,0.56342841155386,0.259053505121198,35.2356712117266,66.4537188688278,0.0918344575119873,0.141109755751908,
9,0,3278,1573,288.632135910429,162.154341953152,0.607409021970588,0.276144594655236,35.036410250696,30.677626250506,0.0992287851405433,0.0824044667851703,
9,1,4010,841,217.744497633247,126.995384778107,0.510951276027546,0.28651787172111,10.4392800932297,11.5457795213428,0.0299811017830507,0.0330567582157498,
9,2,4212,639,231.606534627874,191.688261770033,0.486111560432622,0.314518533241846,16.9477318076093,22.60553926126,0.0483284633341331,0.0635149238342338,
9,3,3198,1653,197.56492750555,133.861232602516,0.463806542021719,0.244694597757719,50.6229509388503,70.0918238657613,0.134333945219843,0.159357272058118,
9,4,3330,1521,208.962363398952,132.442083314812,0.489469387065069,0.295595901161839,30.7207078426859,21.3277957173521,0.0877769832442522,0.0599656259310898,
9,Average,18028,6227,228.670712733393,155.876637935399,0.510355539369006,0.290367453437638,32.9415839149605,43.627721810914,0.0911748316459034,0.105376664287107,
Average,,163698,78852,240.086052246094,139.271213907081,0.545574863590145,0.255420626150729,38.8263747914937,68.0045056401044,0.101799872475739,0.146925892464315,
