Start report at 10: 49:20 PM,10,iterations,5,generations, kValue:,15,Inherit ELO:,True,ELO cutoff:,1000
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
7,2,3164,1687,240.577275966398,122.594020863676,0.556195508664697,0.203188990775015,69.4522783232889,109.021124359997,0.171138781126214,0.257842447428796,
7,3,3527,1324,275.540296896069,133.889887205162,0.610569882329429,0.212056139907255,56.0897031075484,140.100187059597,0.114347904214784,0.258730656407415,
7,4,2734,2117,177.910037218285,110.523191906433,0.436690400249399,0.235390347749457,93.3105112381077,113.753072541737,0.231043815634838,0.251597898333345,
7,Average,14716,9539,216.489075002199,120.047471054344,0.511953842751425,0.223100172513625,59.4968321812246,102.67965553307,0.146340037588952,0.226299244849477,
8,0,3598,1253,167.625259034346,88.4096015590913,0.427962765721708,0.215006079036961,2.93985951243853,5.0450582248069,0.00845634657344308,0.0144998197271767,
8,1,2647,2204,291.722716689013,81.131265806037,0.666342736886782,0.159432043227074,46.2210873351363,80.6190170543799,0.119478172439838,0.194273361036464,
8,2,2468,2383,250.233987416148,94.9098005158382,0.59053521316965,0.177068801996251,70.655656050491,70.1471054036802,0.191087754691963,0.17783341356924,
8,3,3089,1762,274.963482892317,122.648208068593,0.615252739700301,0.223012530786608,63.7844524964635,92.6955649794013,0.162183831899131,0.202115556944552,
8,4,2446,2405,211.378764404955,107.661262435405,0.50836434437108,0.198838519468193,92.8641264875021,112.667420318306,0.230327985330393,0.245530337996709,
8,Average,14248,10007,235.771887311436,110.606540542954,0.554817171601248,0.217151091970163,60.9227319201817,88.9262746362283,0.156789700236908,0.205420644907342,
9,0,2923,1928,119.900834124362,88.1481761787326,0.31454885251314,0.224342988585251,61.9454448373786,83.9298919010834,0.161215454748626,0.197043285465929,
9,1,3142,1709,223.101149426097,64.9656898884429,0.553522989013749,0.137917308340397,3.74665526165227,5.80786549855639,0.0107696299568159,0.0165966734818442,
9,2,2717,2134,113.385018027917,69.9519990336794,0.303199126845688,0.168113029480782,39.8093141270773,46.8185708321571,0.110504741094149,0.122013278279042,
9,3,3214,1637,335.278519353204,119.493187668102,0.710030604861518,0.148890489467932,10.6980052669364,10.0339611308413,0.030739384003542,0.0287046088029712,
9,4,3513,1338,368.546406073874,150.972407759042,0.733828149105516,0.17196754444144,6.66022489360788,10.2559385559952,0.0191124954797616,0.0291928752960031,
9,Average,15509,8746,240.622201906175,150.024282497405,0.537904713833868,0.252032329630278,27.1222208284283,51.5473711417294,0.0732836385104257,0.126979075455587,
Average,,141625,100925,214.454981236906,132.947784276249,0.499009206112235,0.251873009681222,51.3105895048916,80.7540951755582,0.133233569480369,0.188751721437034,
