Start report at 02: 51:54 PM,10,iterations,5,generations, kValue:,10,Inherit ELO:,False,ELO cutoff:,1000,
5,0,1434,1016,"219,918774420953","62,884961357096","0,548023452506874","0,133963511424167","6,21803671401696","13,73157279393","0,01764997227349","0,0359025190202926"
5,1,1546,904,"209,037911910134","76,6798014035665","0,520578079689057","0,143412177357095","7,53664927597654","34,2315622417039","0,0192586357466591","0,0713109569491396"
5,2,1637,813,"191,904872885371","78,2817487245488","0,484037940808708","0,164185537423198","15,8399499070291","61,7405435428121","0,0376038016360978","0,13360497401549"
5,3,388,2062,"87,4522314787526","78,0981490411893","0,233631876151822","0,199779299367056","22,0693679026063","22,5282139784309","0,0629939142613259","0,0626549334633821"
5,4,1072,1378,"72,3722180965747","39,3612266521627","0,202934899817062","0,108254781000312","30,5266225118163","42,6637758567329","0,0852891519290774","0,116057437584398"
5,Average,6077,6173,"175,119120431026","89,0932644807915","0,442857467788185","0,19722251344419","18,3996853973425","36,8838907485653","0,0507591077012985","0,0910524289228393"
6,0,1554,896,"200,30849639318","63,5759615962655","0,508355927940931","0,145662912163333","12,3628842276189","26,7989148105919","0,034956011113476","0,0750114219870154"
6,1,1626,824,"213,203562630172","91,0457398303927","0,521271580051991","0,164286453932498","4,82334260213617","9,53522880813007","0,013854154600429","0,0273462060737766"
6,2,1714,736,"198,358994633453","95,0601640949864","0,489138968537477","0,194600337329217","9,91666474292656","29,6847910017413","0,0273531935949864","0,0785823046789154"
6,3,1451,999,"128,672827827219","62,5715405818597","0,344528082439609","0,154492924772509","46,0423476339452","49,50668252216","0,128545485753505","0,136405919926827"
6,4,1597,853,"136,923807486584","100,459180956457","0,348437543383137","0,231960176969655","31,2832624833994","46,8457640476062","0,08663884098983","0,122473327314435"
6,Average,7942,4308,"176,694448094532","91,6814565020593","0,444764781876192","0,197854207911526","22,0592321280296","39,6482128742059","0,0615571567935038","0,107705789219641"
7,0,1730,720,"166,364774786713","96,2407719654253","0,418859482831774","0,211834585073383","43,9234867059502","67,6243014794363","0,118706354255415","0,18044208054083"
7,1,1674,776,"204,872694217807","86,9419040636499","0,506948809660762","0,180398143883759","5,18555077110658","5,28052070557335","0,0149197675811536","0,015188993833491"
7,2,1205,1245,"73,2580738760666","49,2179892427007","0,203142724015601","0,128846711057543","30,1695585621179","34,5481513192547","0,0854314631896487","0,0967426242433584"
7,3,1081,1369,"68,3505784487889","41,6914475490279","0,191355417482362","0,11288954516325","36,0855494022221","40,7524203973991","0,101570346915302","0,112973881199399"
7,4,1518,932,"215,957731549888","80,5941707964012","0,532218984460314","0,152913887059932","7,15510182650797","9,7333666010764","0,020562551585601","0,0279324180167045"
7,Average,7208,5042,"155,487616720055","98,2146714216464","0,393009131495433","0,217533731116704","25,6405534054834","40,379082178088","0,071722052634434","0,110406456185807"
8,0,1457,993,"144,349321093769","105,316767294611","0,364033488459381","0,246853122587384","21,2763122822974","27,5686785207608","0,0605053333895978","0,0774737831941654"
8,1,1273,1177,"99,2111050783088","50,0219184802465","0,272876755915933","0,131592346955187","41,569522900631","49,6878584824228","0,115617516715684","0,134571290813989"
8,2,1733,717,"204,366621781396","86,057168844051","0,50586936091755","0,172163852304752","3,8907780020601","7,13958415703432","0,0111875137648821","0,0205207572952792"
8,3,1216,1234,"141,512605078684","53,9923863228038","0,378670605675946","0,133900374670088","38,9412432652802","48,8630991264138","0,108534952273324","0,133944145291413"
8,4,1621,829,"181,13099238064","91,7085548125738","0,454467644186523","0,202830841282448","17,0315749848237","43,4369226143218","0,0463683324081457","0,11458679597787"
8,Average,7300,4950,"158,420920489063","89,8642359815753","0,404328220981467","0,201973863721977","27,2761745918416","42,9488872564564","0,0760720281356134","0,116975986054005"
9,0,1649,801,"204,713653695892","98,1934405701609","0,499888058638104","0,187666426193306","6,78539156078851","26,232726044952","0,0187144725770588","0,070477178036386"
9,1,1508,942,"147,820088517442","69,8452186157975","0,388002708909846","0,159630030202386","39,3241927506701","59,5030190183024","0,107110712842909","0,156501450205661"
9,2,1512,938,"174,273841831262","75,8397847612947","0,446077857606057","0,157413835079671","33,9628268138914","48,5234123829303","0,0942547568573159","0,131188386359764"
9,3,1372,1078,"181,626051654758","81,2587465894647","0,460102736690675","0,164796981099743","21,7113867568183","35,4865517716458","0,061143677364803","0,0986177060523031"
9,4,1567,883,"185,836164173699","80,027048904435","0,470103628414169","0,153471104964746","23,1379482613051","36,2722864092095","0,0650937486192047","0,100413888877193"
9,Average,7608,4642,"179,335406073635","84,0293094036237","0,453707486184968","0,169558029883356","25,4569803966685","44,4275339942653","0,0705924623426158","0,119817350186582"
Average,,71533,50967,"168,621081871345","87,7279985315311","0,42865448640097","0,191630180697721","25,1269526816511","45,2678202731118","0,0693011132107102","0,118857825959961"
