Start report at 02: 59:21 PM,10,iterations,5,generations, kValue:,25,Inherit ELO:,False,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1416,1034,"375,943062687732","118,786092628397","0,766539679501746","0,0956608292799564","5,76434376818039","6,71235778965839","0,0165795626617422","0,0192932225798242"
0,1,994,1456,"93,1897427296048","54,0421759370601","0,256048292225787","0,14206808339601","46,7286568955475","57,4091291122615","0,128489462617058","0,152279241086605"
0,2,1612,838,"318,053775167012","143,722551093285","0,67206170999351","0,173443923222458","29,5108054758585","84,1339282327221","0,0696751834367404","0,1771029316191"
0,3,1582,868,"332,519417094693","98,868424937671","0,717126940278849","0,132012587015975","24,9526889338216","62,2948668410688","0,065089475585073","0,154806502529051"
0,4,1628,822,"360,88168132214","140,855165026404","0,734524561255505","0,131369086618576","5,95114338766377","7,70332554337019","0,0171113604963518","0,0221240682206181"
0,Average,7232,5018,"311,287301112353","149,638342368928","0,65730039690287","0,213560028967793","24,9657402838187","55,7202222005474","0,0663959609841592","0,135272923190335"
1,0,1189,1261,"318,065956566162","61,8122397831002","0,712754489439953","0,121222797348976","31,0244605650508","65,8795498318346","0,0809291928687703","0,158876852893247"
1,1,1454,996,"371,280139099649","110,182066633716","0,75691050026311","0,15290985405968","6,06085787314193","6,52313554802082","0,017432885403519","0,0187431294239936"
1,2,1424,1026,"373,890312044967","115,138843757443","0,763905840658049","0,116556160306538","9,06409962442123","12,9294313488251","0,0260212419772032","0,0370633122522449"
1,3,1225,1225,"372,84663905821","45,1481234705346","0,785864803939808","0,0494422895537969","13,5003342312606","38,1787775794554","0,0363769887361376","0,0938024509302269"
1,4,1202,1248,"337,459279153924","63,6077480265744","0,738156291274443","0,10864887071194","27,2366151498671","66,2844043631956","0,069525000274205","0,150498528299135"
1,Average,6494,5756,"356,14486223428","89,2251973379711","0,752350341755749","0,118831141174334","18,2396508980478","48,4727899607836","0,0482004294444079","0,115036903200062"
2,0,1543,907,"366,895947278887","136,551235646203","0,746641904363619","0,10785469245126","6,42161821061856","7,98683742180521","0,0184637105423726","0,0229399082668879"
2,1,1556,894,"365,95346925678","135,558857966031","0,745296538998934","0,112043129465394","7,66198474975961","8,13240125090062","0,0220305634262185","0,0233538616527345"
2,2,1571,879,"365,397423324209","136,07515340742","0,744117715782174","0,113589161230617","7,65959475388931","8,31267711765357","0,0220227612133907","0,023871695072819"
2,3,842,1608,"138,044035138543","60,3989113517698","0,368079571586454","0,146170157818289","85,8969296473903","84,5408241297761","0,227486045004372","0,213858584150928"
2,4,1607,843,"236,574157177652","127,349453629694","0,545345356536587","0,236809887261922","55,3292592807737","98,9756428803537","0,137185675538434","0,231354983127979"
2,Average,7119,5131,"309,873738590863","151,703368572681","0,655576877628782","0,202741435529002","39,7918211496162","71,7172253333118","0,104705710605627","0,178849468449847"
3,0,1192,1258,"235,419146896921","97,4649275536871","0,562031749791045","0,213372129797717","77,7199105550201","117,713537756287","0,188382814206799","0,270141329547418"
3,1,1549,901,"297,350830971051","130,851650787925","0,645284659254709","0,224803013359866","33,0529261510507","79,5802908021328","0,0817769615300623","0,172105375448121"
3,2,1632,818,"362,732005340005","100,398678541338","0,756135130724988","0,0989273487375111","3,49457251553413","5,69244475937208","0,0100484392325837","0,016321359655954"
3,3,1126,1324,"375,084751429556","96,205904847343","0,768534449724861","0,142652304338557","5,99834350488412","7,30861694396671","0,0172496829277814","0,0209990470209038"
3,4,1276,1174,"119,530238443877","67,8864143994027","0,319979475006004","0,168543351947393","71,5290241379922","80,877117331508","0,18971047292807","0,201256145876529"
3,Average,6775,5475,"281,632576731254","137,249670797294","0,616555559671956","0,237620891293473","40,607812857806","81,6867516163091","0,103094962797613","0,192105585004031"
4,0,1168,1282,"267,455456512878","89,6405675149894","0,624362056378985","0,136083046454886","52,0634477796893","79,5377082929035","0,13605177789051","0,189159863086294"
4,1,1057,1393,"102,211230283797","73,6148791936433","0,273869638094629","0,186372827816085","56,5156753759252","56,948917072637","0,156011416453678","0,152317083558944"
4,2,1612,838,"240,49440186832","161,160344416933","0,524569599763514","0,290646625240977","45,9779166304147","78,044726193304","0,119754433442145","0,174212857046134"
4,3,1633,817,"348,102688317193","126,941276420103","0,723865340036975","0,162748721849476","7,50408753013477","37,9776789195014","0,0186478654720989","0,0552210425737472"
4,4,1697,753,"307,572112861664","151,549910714254","0,652220194167139","0,186685698208821","39,6992621574445","86,7466239690066","0,0983534311776417","0,197789617499631"
4,Average,7167,5083,"264,895184174266","152,010937895513","0,57949365898109","0,249423078598946","43,2865539848886","71,494113614278","0,114379684707377","0,169649918023135"
5,0,1770,680,"345,417690117156","137,841603287033","0,710822316220575","0,182332266699917","5,7830150275862","6,34590771492646","0,0166358874698195","0,0182488811023838"
5,1,1698,752,"287,365493334187","150,865352690618","0,614976287492385","0,259184358657211","54,9456454605104","92,6234661281925","0,138263958728922","0,211640105440049"
5,2,1712,738,"279,706932273268","150,340262773971","0,603598803239519","0,239992045952528","59,1135998538041","86,5017556710631","0,15313823209291","0,210521359007173"
5,3,1622,828,"225,444929619831","123,508695514577","0,526395002172293","0,233847531458477","83,5391086500605","105,525500201753","0,210223346342994","0,243066692278126"
5,4,1143,1307,"170,679409880716","89,6226311168512","0,432356587262599","0,197687652847131","51,8227318660467","67,9971370526552","0,139691640228681","0,172408928099637"
5,Average,7945,4305,"269,219940664276","146,332190070992","0,589520787889638","0,24245993493235","52,4460173770831","82,8969165918221","0,135875684153096","0,198059968349982"
6,0,1606,844,"360,017842889187","141,344767825487","0,726833049192695","0,168177638614317","10,7904259350474","17,6103857459537","0,030876796797693","0,0501600399449532"
6,1,1716,734,"350,910331101527","132,77270003433","0,722099844071938","0,161363520846569","7,26995352866189","12,3674094180917","0,0208590210656355","0,0353951513524158"
6,2,1511,939,"370,290617416015","130,228313964018","0,751992547533365","0,11994946873209","6,54284034643215","7,36761083150617","0,0188150871749273","0,0211604462506477"
