Start report at 03: 13:52 PM,10,iterations,5,generations, kValue:,10,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1575,875,"174,705520649378","100,484310364045","0,436478693423187","0,233750847531758","18,5919864717089","33,5774445394299","0,0524133726324971","0,0937996971366875"
0,1,1545,905,"245,0070772214","105,022557170988","0,575388967099151","0,225212422824702","5,31319320273074","7,29557294626861","0,0152803408669263","0,0209719708176141"
0,2,1599,851,"236,688838102924","106,508689884616","0,557689234219244","0,203612266347017","10,8697447267675","54,5684677672067","0,0247379605732576","0,100709195338256"
0,3,1425,1025,"207,725915562554","123,04530562674","0,492431074176619","0,23760045221697","69,6354477346513","113,922233978832","0,169406432491642","0,270307834865849"
0,4,908,1542,"159,788332583892","63,6092176324947","0,419905849404401","0,160807443393978","59,4879871855278","64,3822654327364","0,162878266953913","0,17295661569042"
0,Average,7052,5198,"208,913757390701","108,889044286158","0,503568317326597","0,226227367992762","37,2130417356286","71,9655463876474","0,0972570786711644","0,176560614932227"
1,0,1460,990,"195,737214934891","67,4311413278195","0,496888555981997","0,149968933420345","18,813383425375","36,8368417964838","0,0525180530018213","0,100577637150035"
1,1,1131,1319,"44,2453156727567","22,3241659792814","0,126156172248508","0,0630678996134569","29,4070927283602","41,926860690597","0,0822666508951179","0,114691566109279"
1,2,1461,989,"181,161979770435","76,2879679691998","0,461912307624273","0,167336730650511","24,4730857185749","40,8004103440086","0,0683705226839915","0,111962431733341"
1,3,1718,732,"155,115554549027","76,3894232104108","0,402880381238921","0,175563766734882","19,772171128047","45,9257988269166","0,0533332200575908","0,115742258761889"
1,4,1826,624,"228,807444199059","134,958920164827","0,523947910760461","0,274006152148145","27,2069833798839","58,8643638790751","0,0721171834202196","0,144557369750936"
1,Average,7596,4654,"169,139857042937","105,604946102725","0,420204210637561","0,228723366798765","24,2946870585039","44,2163452921306","0,0670739302692963","0,116604266873554"
2,0,1096,1354,"84,0794649327475","45,5080473170177","0,233357292600418","0,12023392238643","36,2166394624079","39,3149342784828","0,101969008444011","0,10797332937473"
2,1,1106,1344,"163,844695976081","53,9409521563558","0,431927301691722","0,133637839396685","43,7453785283758","55,1543674449914","0,12093155498368","0,149272649752842"
2,2,1488,962,"172,396686676808","64,0237997707284","0,447624830233571","0,151346393996542","6,57551765488971","11,0071279442226","0,0188867841108829","0,0315914609266421"
2,3,1553,897,"147,158402094695","74,8259330502552","0,384125364866332","0,163108561659283","21,1111646888367","70,0630660135037","0,0505423562873277","0,15352239138877"
2,4,1568,882,"264,8127561412","105,605351420096","0,609657083196544","0,196565081165248","9,11736719158546","18,7064764281005","0,0259654440879202","0,0525733228722091"
2,Average,6811,5439,"172,317280454176","94,4659468314267","0,433420339720781","0,198447155399874","25,9487036490359","47,3804336091007","0,0711537321053877","0,121049958791265"
3,0,1654,796,"197,066217300258","69,215557621508","0,499054394634218","0,148905279164121","22,2337789812439","59,2510455339834","0,0583631163380686","0,153392673843968"
3,1,1603,847,"213,52985894693","111,53850987202","0,510813959728713","0,236669202150917","5,04665518941215","12,6856641746831","0,0144411959168615","0,036083775363338"
3,2,1499,951,"183,039912226856","96,0852815678602","0,456933839282152","0,217340107491762","21,7096819398642","47,4389066350524","0,0590841850231362","0,124408167284492"
3,3,1651,799,"299,040909606474","109,209439597886","0,664248490459648","0,13562991368221","2,79675013978587","4,48986209761226","0,00804614101878166","0,0129104190489831"
3,4,959,1491,"214,4930321706","108,595033943233","0,51599317513541","0,245189558650854","62,0024994055994","84,4385533084821","0,162393795834675","0,210912571503457"
3,Average,7366,4884,"222,919912482555","108,034503065095","0,532273456958702","0,210172829570729","28,1119661168613","61,4781567930624","0,0744135564633896","0,156451159757559"
4,0,1546,904,"216,889941655065","77,2834378604904","0,535828222847857","0,139973089603016","3,07787696174958","6,33498784712404","0,00884890918284965","0,0181921837368388"
4,1,1645,805,"138,671363531039","81,8004447623951","0,360490143368775","0,175423169701321","50,5540579669301","79,2888612407871","0,133194725752603","0,202332487879094"
4,2,1599,851,"221,728428139976","110,850315473547","0,528350974259974","0,205122954522059","71,2368804710458","134,39496426136","0,158656026065921","0,282256461447319"
4,3,1682,768,"141,003158668536","83,6374697084125","0,365848794473515","0,183198961671995","71,5713275700536","115,132289743637","0,17428855579268","0,275336481241004"
4,4,1292,1158,"147,138852977223","106,972186120858","0,368492184768455","0,23048663086631","70,2078054783876","86,3924735118302","0,183564051322133","0,210756910705155"
4,Average,7764,4486,"173,266449037887","100,063481812648","0,432467735861853","0,204839152869893","53,5819039312158","97,2630604900331","0,133004509271968","0,226171799323518"
5,0,1194,1256,"205,207284544065","48,1007318899355","0,523625626727856","0,10915775780805","11,9999705237084","31,9220451927618","0,0332459570143236","0,0857016246769029"
5,1,1548,902,"189,192596109323","118,421387869326","0,456938166830956","0,266259678172578","25,2836624037158","36,1422872526758","0,0712405411918642","0,10002733693814"
5,2,1403,1047,"110,832213758349","70,1482298863395","0,297061443964564","0,175458799059899","62,0169627540554","82,3991558580609","0,162160934606582","0,191428979478179"
5,3,1153,1297,"78,7734856843241","54,5313052089847","0,217238497751887","0,143622600392816","51,6017200584451","57,8763777127526","0,141620533495766","0,149647920122453"
5,4,1013,1437,"53,4418600218279","44,133356346336","0,149807995506232","0,120900993794371","35,610373069012","30,8894378644663","0,101185172437096","0,0868521585554643"
