Start report at 03: 25:58 PM,10,iterations,5,generations, kValue:,35,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1218,1232,"164,931814887896","95,6162130293452","0,416612760253839","0,211593381454709","97,4802376585073","88,3586271946449","0,256227170006838","0,220013559477777"
0,1,1758,692,"428,138050571228","202,942116075683","0,769261536975513","0,199565389191985","12,3725719264751","22,3050863310126","0,0350728591865578","0,0609939297698973"
0,2,1641,809,"432,089608610896","191,519807999794","0,777962435966744","0,184548359853835","34,7362459041913","89,7594711559736","0,081174254089066","0,171125771681728"
0,3,1371,1079,"234,057227470803","187,155509912557","0,491031604387431","0,298744671997713","66,2270586703601","115,846847276061","0,158460957151143","0,211171196313015"
0,4,1042,1408,"318,092355257741","116,691666153177","0,684971970081942","0,205801164860919","86,3524759022884","124,308390854996","0,205890065282141","0,269225853807716"
0,Average,7030,5220,"329,296925207568","201,674564307143","0,643439203962177","0,266894522487549","67,011949785562","104,769755051289","0,165993265947685","0,225775644834305"
1,0,1019,1431,"173,381993412706","87,9358144908116","0,439748505380564","0,201144155356163","66,3645277325594","76,3365161379324","0,177025151196744","0,189027781467763"
1,1,1477,973,"285,017978044211","141,555722692184","0,620420871795453","0,224484805804314","70,0741041344493","118,624635147445","0,166316589883319","0,253746112599194"
1,2,1213,1237,"101,893410570589","67,1692470849283","0,274873707645281","0,167950300845773","74,0787042230091","87,5486376046901","0,19367568339368","0,21085743535746"
1,3,1406,1044,"200,158378361061","111,07135406775","0,484082693060213","0,220028649231102","87,6494492446337","115,286717703255","0,215481162124267","0,250447397656768"
1,4,1602,848,"396,15249710442","152,532783972748","0,762288397343724","0,170942972216095","12,1774320921075","30,7911037275817","0,0337663096725102","0,0803497894693442"
1,Average,6717,5533,"243,755172281955","158,815178644925","0,535907911416662","0,259766832988209","64,4528442178707","94,3185465250354","0,164164470908551","0,216031904711673"
2,0,1249,1201,"239,000985760312","142,704590521454","0,542031658547789","0,235250301746419","67,8472421226456","82,7706290211217","0,178633417408602","0,201184513295994"
2,1,1812,638,"430,471372899392","215,340824198923","0,769899895492345","0,165946664424354","11,2411496006647","21,4042696070645","0,0320049917695244","0,0604031004498862"
2,2,1767,683,"399,301715123226","175,957754243712","0,749831734184892","0,209174257240722","38,5090325731173","111,429903409488","0,0819411699214045","0,215516436241296"
2,3,1490,960,"220,337772418845","159,562252972736","0,490085323036549","0,27173281398162","94,4860331421751","111,852987838828","0,235333409454511","0,254194716988023"
2,4,1577,873,"326,158250211516","206,077868221452","0,639207618753743","0,254880332297084","94,5898046717775","105,716308144283","0,239024769568138","0,241351573626607"
2,Average,7895,4355,"332,710238254428","202,605272699435","0,650445392344793","0,252989353925872","66,1863494321264","99,0121922001975","0,166592981635436","0,225415331736913"
3,0,1783,667,"407,640019694259","183,861431854004","0,758532837028448","0,176138570765803","10,5898464903681","11,5420935198811","0,0304191785828345","0,0330713240591731"
3,1,1341,1109,"322,112242976043","156,302357980657","0,663828939045219","0,242830333282835","76,2721371395164","99,7213744708389","0,194216875946086","0,229112651850601"
3,2,1639,811,"343,404299001488","154,849659880745","0,691880968293025","0,245376066902451","39,8729491191193","82,7249905432541","0,100266358935272","0,189963695900431"
3,3,1703,747,"442,974387430917","178,246999182081","0,793658701158654","0,186091542102128","50,2648939044198","169,394359345654","0,0792913541593084","0,225367103915989"
3,4,1631,819,"428,404990160536","186,25187396062","0,773952129094912","0,198454291118463","30,9916704397042","55,3360946255466","0,0837285898564752","0,139981579968849"
3,Average,8097,4153,"392,086975392845","179,354998658877","0,739850346219666","0,215279139369738","45,0075230602273","101,383175004816","0,107102451549463","0,193563468874672"
