Start report at 03: 18:42 PM,10,iterations,5,generations, kValue:,20,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1534,916,"281,879172378695","137,758693531651","0,615750465880598","0,271741547462548","19,0280020175159","22,8401353712683","0,0543628820611362","0,0649065624487444"
0,1,1516,934,"157,947986645089","80,7550340192737","0,407908387726149","0,18969480420123","55,4247340745359","94,5860376903626","0,139959564730935","0,230047344157215"
0,2,1575,875,"338,576800584576","105,55747330948","0,723323336237938","0,114220122743872","7,614215651501","8,44192584233236","0,0218927264011003","0,0242478952143882"
0,3,1168,1282,"148,476669506604","60,0701617359127","0,393681850584657","0,147425689880534","60,3658355298785","90,976410296848","0,154886917445301","0,218772937431708"
0,4,1008,1442,"153,457611206315","68,2604382646834","0,40294028324653","0,167169359964165","55,9697454118479","71,0502048830466","0,1507453132954","0,183738297465779"
0,Average,6801,5449,"225,439829610831","126,918034571489","0,524653549775594","0,234018866672865","42,93561464524","73,1808377359502","0,112977525961552","0,181366096869384"
1,0,992,1458,"169,136372369847","60,9812569492245","0,441597441735704","0,1465349322806","52,3931467148603","63,6981989275171","0,142685157013065","0,166144712408622"
1,1,1564,886,"315,670093877611","101,421619590274","0,695164505661007","0,11606533965673","7,06083627728254","8,54815870438898","0,0202966546569289","0,0245190827009337"
1,2,747,1703,"148,770564662793","59,2352163668524","0,394730403187054","0,144261080569469","43,3455844927233","42,0841755714996","0,121749079696574","0,114673263210718"
1,3,1840,610,"330,410096499028","160,095939781715","0,677140647175827","0,202171856593751","6,86412402744088","10,0406808116325","0,0197202372849651","0,0287949589272978"
1,4,1822,628,"315,135251094806","170,280802480017","0,653034947155863","0,19332802127761","6,80407896319256","10,640590245839","0,0195435569556302","0,0305179247634387"
1,Average,6965,5285,"280,653829873874","149,829721849378","0,611045803985335","0,202984026623494","31,2058120129933","46,212537694631","0,086595870612359","0,123341905724371"
2,0,1129,1321,"165,159231978737","58,1095296287167","0,433171880687734","0,138725160382336","41,6695997722061","89,7298519827741","0,102313310961523","0,206147526285421"
2,1,1555,895,"312,676151024423","136,757537216263","0,664868853472578","0,24629425372818","15,5272113360964","25,9990095493206","0,0440224864570622","0,072400075393629"
2,2,1335,1115,"182,827739930319","94,848924127194","0,456625390899319","0,209202771413849","90,1954153676566","107,820113362096","0,226540583284964","0,249091730176991"
2,3,1348,1102,"188,038204755612","86,4269175800801","0,472506091508434","0,192611603702886","89,2783523013565","92,4447079328875","0,232507745519913","0,227110021357781"
2,4,1420,1030,"125,357838227524","85,1660947490514","0,327419439077561","0,2017269276727","75,767762937958","93,028205890684","0,195077429869222","0,216205696855631"
2,Average,6787,5463,"198,649602305525","118,230598192622","0,476556775031737","0,234016291821372","63,3234163723263","92,6609827661691","0,161871141836028","0,219584779292783"
3,0,1244,1206,"99,9311308956312","67,4254463474935","0,269518332533396","0,167475133920846","63,7066318859454","69,3410535024488","0,17226807395221","0,177398826496931"
3,1,1189,1261,"304,793163771573","93,053619407352","0,683596470124557","0,13020649383144","15,9457827746898","46,4264371264975","0,0415931656144781","0,10524514895054"
3,2,1207,1243,"382,901574515382","93,4679264284805","0,786051903654189","0,068982042843601","10,0999762655639","38,4183877420638","0,0260338651922352","0,0691969139193223"
3,3,1454,996,"294,608019077463","109,276262920621","0,65481806954398","0,18627029873503","49,119413411879","131,594659609637","0,0994487505495797","0,243159815266438"
3,4,1614,836,"369,188859073392","169,140814449354","0,719966139956642","0,205050512184857","24,2744659967668","96,2485012953151","0,0485202674359481","0,163286965664101"
3,Average,6708,5542,"294,142289397991","152,345987597242","0,62775379835528","0,240344803175636","32,2462089431537","82,6076162934788","0,0779823660382543","0,167766318148275"
4,0,1383,1067,"216,999931534919","150,794135361337","0,489095546874873","0,295106776818851","29,7716736645681","34,2878055934639","0,0842456968069008","0,0954185432768848"
4,1,1593,857,"321,823626804522","123,446956321878","0,688042351708855","0,162347827497222","22,9826848284522","75,4873157434521","0,0540650060925721","0,15899010125819"
4,2,1575,875,"249,157643120961","116,418792855439","0,574900891479206","0,2051663060845","36,514936551788","75,834037026015","0,093742909983129","0,182930237838123"
4,3,1763,687,"294,631232482288","147,811092331067","0,631283256669985","0,220143285138212","12,6650107201712","18,2482581595945","0,036258486259991","0,0520636586293752"
4,4,1529,921,"300,004869539176","191,588979276615","0,601988628259342","0,277090402658563","56,4637670714844","87,7207009259672","0,145657737032492","0,214210821969623"
4,Average,7843,4407,"278,380917903809","152,523572531627","0,600705406833816","0,243136022335608","32,7018602265684","66,3213994209006","0,0856158998904184","0,158481990276413"
5,0,1137,1313,"351,189094634519","27,4664674177603","0,764112436398136","0,0330862544705969","5,89571748823939","8,16223092519227","0,0169479066757906","0,0234226597234235"
5,1,920,1530,"71,3087782536472","53,4114029969315","0,197262653310595","0,141686557823612","38,4340979034386","43,1508374407799","0,107775550193721","0,118166369734161"
5,2,1598,852,"291,473651890177","104,621042245793","0,653991500274647","0,150317567163171","24,7674953669583","39,9072229881466","0,0691276150894233","0,108116600845405"
5,3,1601,849,"363,409714436213","130,703599660555","0,736450902005048","0,173107812957589","19,6603799946035","37,2988487937854","0,054859976505985","0,101356071954701"
5,4,1758,692,"426,382895262508","176,030281718304","0,78072237528858","0,177307390421409","3,71449616250974","5,97244393166584","0,0106839178536345","0,0171668359231244"
5,Average,7014,5236,"322,50941759298","162,394489546762","0,662521204524767","0,239812886726926","20,4181143748745","35,1853631169413","0,0572985700011822","0,0963754703817274"
6,0,1587,863,"324,534173595763","122,658036731166","0,693652351020079","0,149082136631868","7,17211078650593","8,98813083641312","0,0206160523792422","0,0258009808414145"
6,1,1384,1066,"387,799241095615","86,3586734901576","0,787478152744287","0,120604472221935","3,317115993363","3,55977173291212","0,00954575561673653","0,0102427285589603"
6,2,1375,1075,"219,43635958645","179,132596317268","0,472032556887999","0,301497006887998","71,053010160124","123,86358061986","0,165231075239219","0,239808508171144"
6,3,1424,1026,"232,659337690271","171,731688312341","0,503817572240098","0,282589940471223","76,5952911735954","115,630835150359","0,185213190076316","0,245283364679947"
6,4,1505,945,"221,711011496489","105,332867960885","0,531056142699646","0,196352967656527","77,2315628301519","138,715913152868","0,172235979210273","0,269603280027997"
6,Average,7275,4975,"277,451112959085","152,660452750322","0,598820141281216","0,250780090042702","47,7745042810884","104,436613452872","0,112237702099476","0,211856917592569"
7,0,1462,988,"333,124587553799","107,040805412186","0,715720766138199","0,122348624558672","7,37401735847126","8,62629811566388","0,0212008984491621","0,0247781119368101"
7,1,1088,1362,"318,197347865273","36,7835037395817","0,720074617516244","0,0714206462530335","44,189415478275","77,8169603757752","0,11507791533097","0,192658624965892"
7,2,1371,1079,"215,864423286536","97,5081114686958","0,524505965652506","0,218530692935749","64,2585975458747","113,723118944589","0,153263215629068","0,244283777964203"
7,3,1383,1067,"297,428773104005","112,016618777146","0,660312168430324","0,176627155998773","17,026747419479","15,9545214360399","0,0488352241867563","0,0456007284783005"
7,4,1586,864,"261,536099919759","163,280776394392","0,562500198367409","0,266452033913813","29,1155965266969","69,3592834031673","0,0735938717074272","0,14897168418152"
7,Average,6890,5360,"283,790599924889","122,33250609475","0,631968021249807","0,20584792158999","33,6063348282145","73,3789007108192","0,085586923017687","0,16657778076851"
8,0,1485,965,"326,414992955832","77,9486258633464","0,718412500515191","0,104299677083587","5,94613465700979","7,37704842917253","0,0171003764591165","0,0212024881250404"
8,1,1119,1331,"216,295406836744","91,8538740413854","0,528104763940252","0,199420855637639","56,3341247074377","70,1065170581531","0,151675304093821","0,178687802290881"
8,2,1183,1267,"110,110224002304","55,4185534947934","0,299771290762963","0,141768544938685","59,3028196447082","65,403141076774","0,161731374701611","0,17238803409608"
8,3,1011,1439,"85,7192993046495","52,0371737109348","0,23651617820187","0,136127214148826","48,9983859832049","60,3939435009226","0,133740892054874","0,156187417628239"
8,4,1533,917,"247,60604527995","136,764731944541","0,55767837498593","0,270915865723891","42,5154967124953","51,7814739070667","0,117676234085697","0,137990441067558"
8,Average,6331,5919,"209,013346832352","127,711552611865","0,490674464713682","0,254348051240437","44,8303430198765","60,481643623116","0,122260110677887","0,157675018830191"
9,0,1650,800,"314,768583599867","129,936268506001","0,676533402193662","0,175322285172551","5,766114589304","10,2460015728181","0,01655630443471","0,0293489802715425"
9,1,1587,863,"317,090069077567","121,267078551913","0,681607325786673","0,193198522578833","37,3033708379668","68,5769956027177","0,0986139994542678","0,172688717759735"
9,2,1581,869,"126,920469367617","66,6794258069642","0,338621503734604","0,158081557243748","89,0669119450619","112,326673280982","0,222218731717456","0,268094807663452"
9,3,1302,1148,"142,980815351756","78,9723445463684","0,372932232482148","0,18071733961305","76,3247700584802","88,7496810408922","0,199023529779615","0,213675501755709"
9,4,1144,1306,"142,227692183786","110,330099847638","0,354795154554889","0,227215609488362","73,8019096316781","92,6157146505321","0,190574995773903","0,221274061339728"
9,Average,7264,4986,"216,426330683139","137,980693214097","0,499008116815797","0,246427348787032","59,8096624931754","88,9367054121669","0,154197143924385","0,215299973309006"
Average,,69878,52622,"259,3647868233","146,949804846806","0,573423016593322","0,244247779731115","40,9699256999766","75,9869555847728","0,105976429040276","0,17665315825042"
