Start report at 03: 06:39 PM,10,iterations,5,generations, kValue:,40,Inherit ELO:,False,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1530,920,"447,350615591989","164,201958347286","0,803650308166746","0,161672989243346","13,9882674201918","24,0056935071576","0,0398111356418416","0,0678208077481536"
0,1,1690,760,"443,307646928614","172,762162394687","0,803708989452071","0,141082757165097","7,51861862706638","11,8965011342572","0,0215850610914752","0,0340958392195022"
0,2,1559,891,"342,39647404938","144,011923927192","0,704053526896022","0,198406676822311","59,8214344603815","165,477633138465","0,106587908794537","0,2420816237023"
0,3,1406,1044,"329,532932096676","98,4445500525921","0,713257330119971","0,139247018356687","62,2426580295618","115,478230154784","0,14675995358716","0,247048328499028"
0,4,1843,607,"431,480503886012","195,981590107678","0,776710654179284","0,167495063498417","11,690825936892","12,7089362342894","0,0335723085057194","0,0364075278713238"
0,Average,8028,4222,"401,840351195555","168,891538961934","0,762305699290124","0,168722059000286","34,0980389895553","99,3657422100381","0,0761716013178384","0,177128066977459"
1,0,1313,1137,"284,362353866111","140,980485520166","0,618297274587606","0,222203021634232","75,371531107463","104,169963505618","0,188234929188759","0,224774494021566"
1,1,1573,877,"452,264652889505","170,245247293233","0,811806121595027","0,130038871712942","10,6117480397631","9,66429976178127","0,0305035762851963","0,0277454091841275"
1,2,1540,910,"257,166788767538","116,397708129197","0,5903093200834","0,207237155361033","94,6612770265168","150,822718417509","0,209247433582799","0,292884911343301"
1,3,1638,812,"423,487518231536","178,326939742318","0,775119308623054","0,17175180057526","25,9872846215351","81,0835766800781","0,0603814679829639","0,164872630010187"
1,4,1764,686,"434,989539656133","200,661252462486","0,778948691920685","0,166972323495295","13,4957862602665","23,0675495131939","0,0383907237544072","0,0647741737176271"
1,Average,7828,4422,"375,806211949424","184,830359845703","0,720692721487429","0,201840331284185","47,8302760021295","99,8561368023839","0,114553528708226","0,206203441771024"
2,0,1811,639,"425,042428156883","216,823036494778","0,753863205120398","0,196580655869616","16,223959860313","23,1266477810985","0,0462603335323631","0,0653724535675767"
