Start report at 03: 33:31 PM,10,iterations,5,generations, kValue:,50,Inherit ELO:,True,ELO cutoff:,1000,
3,1,1487,963,"493,130959982125","149,007144056111","0,854796146050775","0,100974822451772","10,0922651041651","7,34978405493959","0,0290255587739322","0,0211232747020652"
3,2,1904,546,"534,888098354678","260,909975207756","0,835103026535075","0,14467355658519","9,24796329096973","11,0593929297708","0,0265628335863784","0,0316724377158575"
3,3,1814,636,"462,961519068562","227,505822777597","0,783140353936363","0,202212727645968","46,1045136239927","85,869331466971","0,116354691208912","0,188147845823227"
3,4,1067,1383,"194,988661630104","134,101240458866","0,459033269715314","0,240563435512305","86,3088769632704","86,0540307124952","0,226690030043715","0,202596062474636"
3,Average,7122,5128,"450,860849361463","229,867961801585","0,771034242256897","0,223768168735574","33,2983924334667","64,3443029565901","0,0879422546321256","0,154266333918109"
4,0,1502,948,"421,629628611069","114,138469576429","0,813362078347326","0,105818554668583","43,3082934373473","148,289320597896","0,0764787480520574","0,200200241396246"
4,1,1561,889,"448,845970700241","187,603161299915","0,797573150177158","0,165835080711493","39,9925852548757","100,790227885838","0,0915920161663403","0,198187820059992"
4,2,1630,820,"554,980537352092","208,502415948092","0,870404398192134","0,115051749546957","8,71092274086021","8,9724229468762","0,0250412341231143","0,0257527199469568"
4,3,1701,749,"571,080679444229","231,08896233225","0,862616220356571","0,156294675202503","4,82915781853263","5,59791958040792","0,0138922637411548","0,0160933559855394"
4,4,1502,948,"385,341085670507","176,157604505117","0,731771648606141","0,234813639286436","85,4345594282249","168,721513485257","0,171654710722588","0,284651559438733"
4,Average,7896,4354,"479,830937782743","203,247480299227","0,817106370971421","0,168956085163632","38,6682656549687","118,016805891268","0,0798334723962608","0,194262180655789"
5,0,1130,1320,"271,197319180528","97,374558671871","0,624992473431723","0,183961579632211","66,9841034538691","115,617712160582","0,159331274787194","0,235883821319944"
5,1,1247,1203,"416,576549678534","174,729009531054","0,775334376104002","0,163607181426409","51,1472522019623","91,0011971251642","0,128493470262583","0,207449982329643"
5,2,1018,1432,"191,77476858582","113,718270247849","0,464727306055562","0,238660222577125","78,0476881596185","77,1536848540478","0,208130859317441","0,185901582067116"
5,3,1355,1095,"199,948492830961","116,717274574325","0,480595285880872","0,223176521221836","99,0262969014461","107,454249350572","0,24971260457764","0,242763016915216"
5,4,1330,1120,"179,235595325923","118,303877125498","0,434633705514605","0,244933609700358","98,8323256699031","98,3495602767003","0,253876454277613","0,22674246999719"
5,Average,6080,6170,"251,7210842291","155,819510056744","0,555171924382747","0,249349134326436","77,9318395883333","99,9238368275905","0,197846879868881","0,22457554704271"
6,0,1115,1335,"215,043926440071","88,2676312047462","0,527375747748217","0,189741768374881","70,8317535509853","117,640412122015","0,16844476402969","0,235588276915803"
6,1,1943,507,"451,645395491616","247,790148975699","0,766190601166026","0,200996391257097","28,5430316635587","71,2453970552619","0,0714236362806024","0,139404576790233"
6,2,1854,596,"463,174237443555","266,985774340849","0,753961026945606","0,234908702393764","85,1047591791782","138,254710601774","0,194123883748651","0,273629445099488"
6,3,1362,1088,"279,409595739582","171,986448835477","0,58428753752882","0,281961203398245","118,810567776174","127,263886273197","0,28759477894992","0,266342521388931"
6,4,1468,982,"259,378882159473","152,178587848651","0,566416810425982","0,272024003820684","110,124655666447","133,595732980652","0,261475004854102","0,268383566021005"
6,Average,7742,4508,"353,57402299776","232,165190157339","0,658986766285406","0,258266114049096","88,1016978970069","125,757022455886","0,209950078205932","0,257035310081026"
7,0,1546,904,"499,48092912533","179,745659300737","0,855256529859608","0,0873547775835816","9,33419557850484","9,11779738668599","0,0268318541221692","0,0261580750357043"
7,1,1665,785,"553,943008248553","197,990547831445","0,880173376289528","0,0803201097695902","5,91363773876167","11,5824039653735","0,0169606083435418","0,0331017897607384"
7,2,1663,787,"462,935128777634","204,405221200797","0,803830956599144","0,143123986535067","7,29907899334549","15,3709077695431","0,0207732307557891","0,0421290247020029"
7,3,1570,880,"333,91706664817","141,899570619022","0,691829998801135","0,218428118849562","90,2614253149753","175,616436755731","0,179386909880113","0,296238995296068"
7,4,1623,827,"441,285256187492","213,06818764562","0,783377853534955","0,159265127099526","86,3513516880809","148,334637009606","0,19000498489776","0,276877726443752"
7,Average,8067,4183,"459,257407927203","203,061402733793","0,803530618806791","0,160127142260653","40,5611560408512","111,822641716672","0,0881934519449854","0,201806287462072"
8,0,1401,1049,"503,038049893437","154,633408755831","0,865422559588186","0,0827303239176682","2,51573972322484","2,30832326968267","0,00724030351065442","0,0066426842348608"
8,1,1453,997,"482,715095773349","158,463886163364","0,841871951211051","0,123695154596019","17,5176869658899","19,3007544534003","0,0501555176499351","0,0550333210332257"
8,2,1759,691,"538,105784058302","215,389747778043","0,860336317604083","0,114858462033928","18,9491068581769","84,0558703292217","0,0394878584875323","0,119845410947801"
8,3,1733,717,"504,332864259907","281,032975216841","0,783607167111296","0,236044436086801","64,8024743774594","135,338127040669","0,141500453486588","0,253093729609179"
8,4,1086,1364,"228,025409568169","123,887890918602","0,531335973685757","0,235830093490396","96,9306002027691","115,135802370039","0,23960885230885","0,242634480718187"
8,Average,7432,4818,"467,480337025212","226,309225465977","0,791718329088388","0,202671109306788","43,9756518304008","95,0665642779778","0,106510697258967","0,193753072077627"
9,0,1059,1391,"244,889080828028","99,9206145287807","0,577650432742705","0,198565804805985","93,3998451229278","128,475441572214","0,222280559455293","0,270964535473048"
9,1,1450,1000,"363,912508713084","159,59222135104","0,722096356048265","0,189538516051204","74,1520168242335","137,867483886129","0,165063755577604","0,259194390823019"
9,2,1559,891,"524,798771197915","185,826849313288","0,859083691496236","0,115696232006609","26,9817632609804","93,0204969203006","0,0580482145660733","0,155011804259945"
9,3,1441,1009,"336,477746045499","214,615431093456","0,647578458517746","0,240187066723579","82,3483708203968","115,661697416916","0,201162839936994","0,248847573830033"
9,4,1241,1209,"169,618449801846","100,198859021355","0,424593709196648","0,223658857352194","88,3628325066993","101,214371574947","0,224812387438621","0,232989911295118"
9,Average,6750,5500,"340,819686930971","203,618989081166","0,660468792803594","0,244488477698073","76,0058405662073","119,355224845203","0,181954264521456","0,247772893308653"
Average,,72635,49865,"423,874561697325","226,11091746079","0,745895334935956","0,23055326136681","51,2157303729421","100,718128610119","0,124211111257028","0,208032766166781"
