Start report at 03: 09:03 PM,10,iterations,5,generations, kValue:,45,Inherit ELO:,False,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,1536,914,"208,780828443261","93,7828118836548","0,511634594330811","0,178495369193706","168,319050157817","174,683299470136","0,366676744724329","0,342406270130438"
0,1,1369,1081,"229,038149410296","129,900082379765","0,530150084757667","0,225119288256935","93,6767424428134","110,864210591406","0,233763325206893","0,243638982061053"
0,2,1736,714,"306,678976425044","175,496840494063","0,624500338490637","0,2706192320747","93,9758356422204","171,946862100745","0,191796539578452","0,28765117262124"
0,3,1604,846,"417,124214329198","201,18923332679","0,742635686309227","0,269077371136778","27,1336304496219","52,6531610144412","0,0734832689967506","0,134855577485341"
0,4,1758,692,"448,69602111041","201,869800612221","0,787013931547409","0,177448304472788","17,3405131863227","76,5093796299492","0,0382589227609139","0,0899707371143323"
0,Average,8003,4247,"327,940788079664","193,942351184599","0,64607483731669","0,253375504692076","84,0973872283462","138,241958640308","0,191529420439723","0,269912138832354"
1,0,1106,1344,"207,887339303435","86,8627721493351","0,513522559967785","0,186368106327636","114,182200273014","143,492879479244","0,265330319816157","0,305877166880685"
1,1,1604,846,"435,350166446338","148,814314729956","0,802530026706883","0,166729833138818","33,1473760490778","70,9441485567129","0,0854297191237505","0,167268202258576"
1,2,1660,790,"439,121764593345","196,627667388342","0,781686200772868","0,189097197721612","25,4871043407623","57,5676722308415","0,0671584959423022","0,137179753730442"
1,3,1578,872,"393,234409145733","190,628007962245","0,728885604362842","0,237690495615415","49,7692620360208","103,486647906999","0,118812549512388","0,219016585560637"
1,4,1554,896,"354,949146553796","198,071428209085","0,684658277295917","0,221872223259211","88,9841595712881","137,389290596385","0,205018832031125","0,292444960615928"
1,Average,7502,4748,"377,1370387698","190,071321277948","0,715403046393975","0,223372382790516","68,400794693542","118,61868811816","0,162012241086924","0,256524296829089"
2,0,1573,877,"470,854061788066","130,779082793093","0,847739047766077","0,0888281664614873","6,82403753245748","7,96958894144854","0,0196229734493037","0,0229000564983706"
2,1,1365,1085,"486,248818456132","106,932029910507","0,862325697392846","0,109554457309674","6,61425427878576","6,10335938016413","0,0190272239982288","0,0175477707201003"
2,2,1585,865,"475,723532225618","179,087120088166","0,828002256906179","0,122181970498139","10,9025753153942","10,2673696448372","0,0313350469812839","0,0294753166686337"
2,3,1854,596,"453,192545530418","184,631552726816","0,804313421162254","0,146512466137223","12,5402970270153","19,7678615220353","0,0358051343819361","0,0559498968170191"
2,4,1644,806,"466,67893352839","189,156529746813","0,813295269232503","0,142800087220996","10,113880444122","18,4144299031482","0,0288816018356344","0,0521663902275791"
2,Average,8021,4229,"469,498070202833","164,223930943247","0,829224059559483","0,127006071865517","9,03704874020506","13,0066797740693","0,0259108849759005","0,0369748002842236"
3,0,1646,804,"474,692898603541","200,538697434388","0,822417006007176","0,124183588338655","9,11550616515993","9,14857400009524","0,0262059438048622","0,0262750673241099"
3,1,1750,700,"423,970969714885","186,546108500437","0,770368984859414","0,182722218754418","39,1202736389105","71,5339839737946","0,102571802620546","0,1725737054054"
