Start report at 03: 01:49 PM,10,iterations,5,generations, kValue:,30,Inherit ELO:,False,ELO cutoff:,1000,
2,1,1573,877,"277,39811498861","143,245690844321","0,606346794884352","0,225815253480103","68,7770684454072","119,753436785892","0,162115916482502","0,238658881423318"
2,2,1645,805,"369,620039653943","164,650956039501","0,724360989194351","0,209480386821226","14,8750385860142","27,1459295947769","0,0420809283213484","0,0754039278954008"
2,3,1722,728,"298,785213611033","161,434324976731","0,628529687292935","0,238607589163902","63,0905628616601","104,461648681194","0,155043994618335","0,231943962699514"
2,4,1145,1305,"102,828280305106","80,6904342232813","0,271831831264107","0,190260603368346","62,6838330354838","84,358195938631","0,163042145134127","0,193481540994113"
2,Average,7442,4808,"285,948447644017","164,033379758328","0,604349461088728","0,259409171281328","51,2619972521258","90,3366303629098","0,128952822133587","0,198516703300409"
3,0,1210,1240,"120,005709459099","82,8258655592738","0,31499280580924","0,1939916026513","59,8009565947287","70,2726563731737","0,161242476831724","0,179888661999648"
3,1,1519,931,"253,144106535124","137,896894990567","0,567125142601629","0,242356490484762","70,8894278105704","113,858233462176","0,171104306010278","0,2476494690522"
3,2,1645,805,"307,383932141246","127,801972053528","0,665034462054062","0,180797335433942","61,725036068513","104,60466765942","0,15121277858785","0,231509799429448"
3,3,1296,1154,"196,908577777978","149,740085164357","0,449813976208752","0,266441912022228","53,9712786411224","69,2053455943205","0,145391617644047","0,176660563091994"
3,4,1469,981,"280,470939685117","133,225494979032","0,616991276696564","0,227314225379591","59,5898378858686","90,6446853876143","0,152778062856051","0,21540323913352"
3,Average,7139,5111,"238,490643205268","144,535062391291","0,535916119253925","0,254848812458436","60,7670483314713","89,2810047382299","0,15625558077737","0,208556432942685"
4,0,1692,758,"389,107574239332","151,956230101999","0,759860606692253","0,138198657203376","8,86956612608547","7,79518026650678","0,0255067785383387","0,022396279207282"
4,1,1050,1400,"111,03912478676","63,8813048535777","0,299873187956086","0,162746408574972","53,7191948086623","66,9921896209978","0,145530154047645","0,173794663165816"
4,2,1558,892,"391,833987823115","124,712909309774","0,775440572495273","0,130069458976906","6,73900969694403","8,0400041359521","0,0193761438650722","0,0230882481877902"
4,3,1361,1089,"410,906498052719","98,6294071937952","0,803936041575459","0,134241450255522","8,65052702378019","9,63044357376511","0,024864099769435","0,0276418984698236"
4,4,1606,844,"394,795268210932","159,682089801843","0,764837090187152","0,125738176752277","12,1144708864098","21,2189105986321","0,0345572495348749","0,0601674321310889"
4,Average,7267,4983,"354,853914168704","163,871982076341","0,706092297406024","0,21650050418874","21,5906558022075","42,2395159761976","0,0595230177368569","0,11112571620124"
5,0,904,1546,"253,006991615535","122,141331837492","0,578574640439415","0,22641386499639","50,3210655492159","56,1690557428317","0,138502198914968","0,145906376849661"
5,1,1016,1434,"140,80437607312","62,3517410452667","0,37422813754161","0,150467341925913","96,492150296056","98,6000413166286","0,249079000758939","0,242556717225139"
5,2,1642,808,"357,258245934086","164,61675899459","0,703829440067461","0,236143865140724","32,3304776431665","59,9255655946226","0,0868029639830645","0,15246314682935"
5,3,1608,842,"392,992052223663","151,068205011555","0,761453386900358","0,163308156247265","5,98956690582718","7,29359044762679","0,0172240514235721","0,0209500135808164"
5,4,1285,1165,"193,056091555093","96,5314501600376","0,477753069309157","0,189186505754822","70,2957984382379","101,437385116935","0,177076887956117","0,238187792906637"
5,Average,6455,5795,"284,802773657388","162,686017428358","0,603759092717014","0,242859031863925","56,8122445754211","81,9798816900819","0,148789940858791","0,201685735924127"
6,0,1698,752,"380,919327110972","134,766321957208","0,756937253312173","0,173177979632642","6,50175406381195","9,98635321959844","0,0186823848277266","0,0286691190646732"
6,1,565,1885,"419,576782120795","36,1800998325755","0,833230863041958","0,0318362358102565","4,46748835144447","5,88989296919677","0,0128499498254184","0,016923628788668"
6,2,1003,1447,"214,710157580091","72,9477198703239","0,534138663185639","0,160729986290284","58,9610716404499","73,7998759452205","0,157561660350626","0,184390670290715"
6,3,1508,942,"313,883113699082","132,840929239616","0,67441128523798","0,163476026401974","46,4106449076261","112,631438881847","0,104576893738865","0,209870162132779"
6,4,1281,1169,"181,893437876311","77,8860760294993","0,463094315036891","0,176251763668742","96,2300610843239","137,713710107195","0,223383885158143","0,294863827948436"
6,Average,6055,6195,"298,192802107892","138,370288607253","0,644431380449069","0,205142148107557","41,1362347332928","89,4900471121047","0,101034742048523","0,194922787817814"
7,0,1390,1060,"222,094103500251","72,0882417012639","0,548753591182274","0,1535757935791","72,2064865502937","146,264040881869","0,152744986349206","0,273563058560035"
7,1,1520,930,"392,70000042247","150,896075044957","0,759216078418809","0,166346513250054","12,0637417115194","19,750257405836","0,0344580811702545","0,0560428437211662"
7,2,798,1652,"168,13910393098","74,6712421875664","0,434618050983058","0,181270028792742","78,2935507475698","80,8480465373484","0,208739870427054","0,207745172499362"
7,3,1815,635,"377,434340566302","149,027943316485","0,746224439264892","0,157691501110691","11,0538834873944","18,9485606206621","0,0315818150506282","0,0538095469703977"
7,4,1332,1118,"168,660880346227","102,088097956279","0,421089854001432","0,211710046955402","79,7900346267638","90,1984575516935","0,208042768498257","0,217980457675667"
7,Average,6855,5395,"284,389413594959","156,566608207465","0,609611988099213","0,226191104545323","58,0766591468447","94,2739227476535","0,146698838684372","0,210582670114671"
8,0,1604,846,"355,461005550402","163,180702664016","0,701886834883836","0,248115812214201","25,6470362167838","49,0482474068617","0,0698694862593723","0,126049043213618"
8,1,1134,1316,"167,171947970388","82,275206759465","0,428495279544909","0,192255087757699","61,4025981034049","80,7136270402631","0,162467008481187","0,204491553285223"
8,2,1066,1384,"118,125068626293","67,4684151916889","0,316694190523054","0,169336782734264","55,8834180465774","72,4274907567901","0,149896581393613","0,185492489974422"
8,3,1540,910,"402,867185377582","145,234668842483","0,781989780519553","0,111233504661455","7,18714334198259","7,52343082588519","0,0206679862541771","0,0216082707961685"
8,4,1574,876,"392,842394713321","148,644039349707","0,759257514047408","0,172010875863113","12,2826450534369","18,4632558693213","0,0351406591318876","0,0525831606302452"
8,Average,6918,5332,"307,083428710196","175,147040431856","0,628602446713777","0,257213110586156","36,9740734861138","62,6811374409959","0,0993931211695921","0,160701431639463"
9,0,1145,1305,"122,590901297787","62,6456091654844","0,329175036228252","0,154332587632958","99,5673601754269","105,313185438081","0,253586928007708","0,253943465400251"
9,1,1428,1022,"286,779284217467","108,864594317439","0,643535178297067","0,186496696965555","61,9267488286458","96,7063880328383","0,155635287037848","0,216716426505889"
9,2,1508,942,"318,745788553259","150,089581354229","0,667880207890196","0,194887339298971","69,6851711470639","134,830284228619","0,154892708355696","0,281450584183016"
9,3,1104,1346,"206,399587536985","86,9267277412382","0,510795537689981","0,179073367371508","76,9554075408347","110,234575810826","0,190719084797333","0,248229566738466"
9,4,1529,921,"395,233243167433","147,289738703348","0,76814532225751","0,158449819329014","6,92404020766049","11,9338019363638","0,0198590854555808","0,0340608112927684"
9,Average,6714,5536,"277,440098664083","151,371469113108","0,601943621675522","0,229500629659875","66,6233730371319","106,267982345599","0,164540686689958","0,240986072520804"
Average,,69817,52683,"293,998935868607","159,628219656003","0,621750857878942","0,238660983451544","48,7979144988683","86,4129174092453","0,124169443421826","0,197838962598361"
