Start report at 11: 03:58 PM,10,iterations,5,generations, kValue:,45,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,2795,2056,"396,361711774924","214,275910532143","0,742229547902761","0,172531643673572","18,8249892564194","38,2076367415137","0,0516489999006996","0,0929960996983991"
0,1,3012,1839,"321,088289480598","107,485826630261","0,696608793458369","0,164740706197232","47,8854781951729","95,9192873156771","0,116262203003552","0,188712841736496"
0,2,2725,2126,"290,197797560117","141,497535745407","0,633417232633309","0,199249894463442","92,6219114685792","127,287596732663","0,220650057576266","0,225145062540211"
0,3,2268,2583,"271,354314324694","173,86580983886","0,578523270628489","0,234855372956112","133,12266776773","211,603001134815","0,25991966753061","0,282175026021626"
0,4,3048,1803,"416,19442277643","162,792561412896","0,778693530900498","0,179710195266412","50,0287113646489","105,901283605908","0,120508623411963","0,156662388757663"
0,Average,13848,10407,"342,990330458461","172,485883596028","0,69210917758382","0,202033575707127","72,8103558690141","141,558615144925","0,161213424307662","0,220287773812708"
1,0,3635,1216,"301,283517729957","128,080270250375","0,653633553068411","0,25481071332992","26,7038468996773","17,3756670873639","0,0765019292485221","0,0495514502445061"
1,1,2595,2256,"266,130319486985","141,468527227006","0,586434213681637","0,251864090209995","101,219621838058","132,301046200824","0,239909686585932","0,265831507768582"
1,2,3353,1498,"274,925831611164","242,416474836441","0,542644764555698","0,258506912024326","82,4331014923004","93,9931539909864","0,212007905186917","0,193513394949048"
1,3,3461,1390,"479,740804991121","195,270062011652","0,813097449210983","0,195282842435924","82,6100377004134","183,164491887935","0,155705904701381","0,26379921084495"
1,4,3167,1684,"475,046092245798","226,015103050184","0,791499348651667","0,220277764957963","75,7360002725877","135,472361280218","0,171079111006419","0,267836478751011"
1,Average,16211,8044,"362,251186208504","215,591082563774","0,680898855984323","0,260434458760472","77,9059556930314","129,6020447136","0,181051575254077","0,239041920201714"
2,0,2921,1930,"314,731715388458","111,564172744442","0,684067465223297","0,193020158909866","54,5879902360904","115,914979998441","0,12480762510146","0,199608658168461"
2,1,3152,1699,"256,1327618286","136,751042266683","0,574541551952084","0,230634292140148","82,546655808735","94,5658037899005","0,211768713613701","0,196006550907012"
2,2,3281,1570,"355,986904646743","185,311625907666","0,696810315209581","0,215401447898202","123,215250460659","184,692996673286","0,256753005336093","0,293411688088933"
2,3,2884,1967,"296,303639887631","228,95496339133","0,57197337002047","0,295930704267098","86,2554372138269","83,1974165272898","0,227640259178535","0,197307778044188"
2,4,3367,1484,"338,128732194287","238,704258058632","0,62248527097644","0,303049331860097","138,343413778974","183,801822172523","0,293624120393021","0,316801722731836"
2,Average,15605,8650,"313,212046063025","191,152866877321","0,6306203004415","0,257322252679675","94,1058501324304","138,541860608627","0,21818295534342","0,247695387736545"
3,0,2936,1915,"296,284504622417","112,394103554442","0,656628029609774","0,194397813833843","64,8973384805305","130,017873094493","0,145384260932457","0,218670675040803"
3,1,2719,2132,"288,395943713601","131,350422781027","0,631908398959717","0,218624406579722","41,664698365567","93,70477712248","0,100317252857239","0,188140907319394"
3,2,3017,1834,"460,24312154362","139,00723251652","0,831687436752494","0,135993521043169","15,7067395124065","53,5924035315585","0,0394842703948667","0,0949123588640845"
3,3,3026,1825,"474,150594622552","177,200973835247","0,817302467023206","0,183118264898538","25,4248012283531","53,1570833775331","0,067157460578069","0,0944543478096936"
3,4,3446,1405,"516,898996861182","257,60936921824","0,808604016689719","0,21872870952359","133,147659632601","243,357870714888","0,221457073045986","0,356073465013495"
3,Average,15144,9111,"413,273046535742","199,61968391827","0,753752412514068","0,210654179305615","52,1771950825274","131,782709972249","0,109583025778297","0,212261517614611"
