Start report at 10: 56:33 PM,10,iterations,5,generations, kValue:,30,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,3552,1299,"228,764518525061","108,911415187737","0,543326443382323","0,230867797492802","34,3994980242104","23,4384082854379","0,098193064556886","0,0663420271247986"
0,1,3136,1715,"216,720657798938","104,096804226173","0,521516432099732","0,207534756314732","62,0993434746623","84,0567647599623","0,160608436437963","0,178441012176865"
0,2,2821,2030,"324,164642608392","146,384138881913","0,671656803612775","0,266253959179726","67,0874295411403","127,182574385306","0,153818602428194","0,229785077832327"
0,3,3415,1436,"405,315828016927","150,615307368021","0,770889420765936","0,182969709732055","49,2254780908256","118,260732818162","0,11011883714958","0,211115698959732"
0,4,3222,1629,"477,852435254867","168,316313525418","0,831749745274124","0,138936973149291","28,1963608822175","97,5410270630926","0,0601526085239999","0,173884543494963"
0,Average,16146,8109,"330,141837515532","170,951971310631","0,667199303365495","0,242050999281748","49,8202567981954","101,282982411217","0,11978878674462","0,189926920173096"
1,0,2889,1962,"190,631848859387","101,922967331331","0,469440241388862","0,211246825115828","57,1322443707678","91,24578646025","0,144312672849496","0,193044213823525"
1,1,2321,2530,"281,458227356954","149,194756674231","0,609285860083471","0,241213289479567","107,677043836675","118,082444970549","0,265625930472213","0,256588391133735"
1,2,2758,2093,"214,37882819645","127,230210054841","0,501978683073843","0,255468742925226","96,3031787342119","95,4028529070593","0,248868574175415","0,223805390214823"
1,3,3083,1768,"292,386504330262","166,271331396866","0,612974269833726","0,252936188845786","79,0874861879374","113,118082117373","0,19442457656082","0,24257917819614"
1,4,3139,1712,"307,968600911577","173,142069648565","0,634548318299964","0,238785195302814","70,1424124405606","118,229233539483","0,166327631846616","0,232184293392764"
1,Average,14190,10065,"258,167568451566","154,055891059661","0,566347384889694","0,249640639659859","84,0526004104771","109,525594754713","0,209096130258866","0,23671743477619"
2,0,3384,1467,"233,935370567236","113,020499928735","0,550452636326759","0,239214577478145","26,7960440171116","17,0529974077823","0,07677712099818","0,0486577110865011"
2,1,3637,1214,"351,231798002257","141,055368205441","0,714457967790827","0,194969685834179","25,0160866971712","18,619115084728","0,0716272235616218","0,0529602509425067"
2,2,2868,1983,"315,593681463625","203,979322518612","0,615612297926578","0,293380427926576","101,352003246238","144,750299387296","0,231072298664979","0,27832466941651"
2,3,2964,1887,"238,333716135446","167,838301641353","0,521854481230172","0,253148257978272","116,637719870861","142,201294682833","0,271700212038385","0,256829449382391"
2,4,3626,1225,"243,689164969699","96,7285663711665","0,57965937734716","0,160542379609613","71,3380023518237","118,837862089024","0,171511239643959","0,23839016122232"
2,Average,16479,7776,"276,972393262759","154,112169276642","0,599272589675674","0,238631919463302","74,3498943593181","118,372375556474","0,177546736476476","0,228371701491544"
3,0,2796,2055,"319,794754540551","119,896841591349","0,684997302706319","0,207883148416268","29,7594976030392","37,6264346806134","0,0831643901847232","0,0964558817479675"
3,1,3170,1681,"381,494230252767","101,299949788898","0,77327845740759","0,139555911842818","7,99932164659357","8,52128388105092","0,0229940651518372","0,0244288936323662"
3,2,3099,1752,"166,913507195389","97,4428514374979","0,419899943180892","0,204945700373632","52,0998810794799","67,7596749352871","0,139930486677533","0,166410810564005"
3,3,2823,2028,"229,443560122588","158,889623714766","0,508127405841913","0,274370512306935","106,231871011608","121,284747961513","0,259944332177613","0,236837328301005"
3,4,2834,2017,"280,523013288682","139,493462946505","0,61338312274632","0,236118627048027","140,488216091475","152,31653735354","0,322524383208456","0,300999702863853"
