Start report at 11: 01:27 PM,10,iterations,5,generations, kValue:,40,Inherit ELO:,True,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
6,Average,17180,7075,"383,503036052876","248,368436033872","0,678797530702773","0,270342833972509","43,1010497508275","78,640526851575","0,110559313117518","0,159973888541811"
7,0,2841,2010,"196,165518749544","114,579721231516","0,473922004691408","0,244472075754767","48,9070601623383","71,6620917136108","0,128583512539532","0,155005351764139"
7,1,2775,2076,"212,91147347055","153,976077142522","0,479537519038736","0,262890873723976","92,618225378576","127,864137859711","0,220351839229541","0,241030724851166"
7,2,2095,2756,"416,959141532531","183,348115431459","0,760753160254146","0,227161153902501","34,3399760787769","48,0369022578966","0,0944222770395505","0,118182012130972"
7,3,2945,1906,"254,018068648064","133,424088242424","0,571624913757569","0,244364258023367","69,3733736460286","132,841074085349","0,155623334243459","0,24011786619192"
7,4,3254,1597,"443,470904650415","205,062928472844","0,763224304794097","0,269256246936994","58,4713283615561","119,778022057124","0,1345006846148","0,224509195397932"
7,Average,13910,10345,"302,861431708115","192,640455992152","0,606604900086934","0,282420646696662","59,0453322811086","103,865312199948","0,143793788532031","0,200901307163142"
8,0,2887,1964,"388,322613894901","227,764292614321","0,703360907468386","0,235552455431115","37,9698504868916","57,91747389449","0,102145973208081","0,132926982856892"
8,1,2839,2012,"387,88122671653","156,22569120655","0,74959146956805","0,199923462575161","80,9766242346175","139,614546190176","0,18213642413765","0,244255946418921"
8,2,3125,1726,"315,795643513991","166,150865252513","0,660294907726596","0,197195497560732","65,7920115973407","108,215747226951","0,159712591223535","0,222686987782938"
8,3,3052,1799,"293,513538823722","180,679616766391","0,612034239885891","0,226396125334513","55,2158133564963","82,758437472667","0,141989699196313","0,174152402949627"
8,4,2657,2194,"258,221806470446","130,360204237554","0,585599684217084","0,201148452012423","82,6448026868333","173,644057531969","0,163468631254539","0,267745076803062"
8,Average,14560,9695,"329,055098573215","183,040056958065","0,662498734183175","0,220664342187534","65,1584024400792","123,261098636433","0,150265781848795","0,217688078028026"
9,0,3133,1718,"356,336026347536","197,897456764322","0,675153440554881","0,288669564559339","35,132721468613","37,8068709694321","0,0983144754579428","0,0943855504686366"
9,1,3029,1822,"301,011828388924","129,529845156682","0,652128961680254","0,213162237257561","26,8270508666398","49,4694574090799","0,0732417025351908","0,126256276032629"
9,2,3197,1654,"478,533090779502","190,416797292399","0,811742923097357","0,189245914980887","26,5844841761913","83,327440407782","0,0610141714669928","0,151021664604267"
9,3,3208,1643,"392,905462409931","182,319610253268","0,731629067920018","0,255662949439881","61,9873547594861","111,119995668991","0,148278618432239","0,218778385723383"
9,4,3249,1602,"408,486257657089","206,096968226278","0,743780974781136","0,214731046929164","121,302225263121","180,338056893096","0,254152492078489","0,290004482177962"
9,Average,15816,8439,"388,571602459405","192,778414628993","0,723906608262612","0,241430122905491","53,2502699053053","109,584869288586","0,124901309735297","0,19951768051092"
Average,,153125,89425,"333,584513570008","198,489834537319","0,653841518967343","0,256106665242082","61,3518863400257","117,558223223918","0,14326846218194","0,21123839311168"
