Start report at 10: 42:12 PM,10,iterations,5,generations, kValue:,45,Inherit ELO:,False,ELO cutoff:,1000,
6,1,3259,1592,"261,600128789333","135,013827436546","0,589492111872701","0,197258981056461","68,7494051312338","85,6571038199822","0,178731470197502","0,190056319775582"
6,2,3320,1531,"346,71225002246","121,303729180009","0,720857274646516","0,18594360871076","28,5452815782759","27,5007734695223","0,0810452056822649","0,0748874888094926"
6,3,2981,1870,"321,695635353828","142,669175763585","0,679031947502139","0,19458583882073","86,113745693408","157,622440940254","0,184505155678676","0,249018564318052"
6,4,3260,1591,"242,754873358672","107,33704914326","0,570614718370281","0,195873360583516","67,5149754051935","113,14404138339","0,162327758906953","0,229338311896103"
6,Average,14548,9707,"292,8476019822","134,689188323288","0,63952587361616","0,204152714090935","66,7053998374564","108,386026834365","0,162768590417824","0,207978146778234"
7,0,3240,1611,"279,598820593471","129,524201451376","0,619062304220246","0,25093505722121","41,8176337210353","24,9538328243686","0,119160930414763","0,0704825494661826"
7,1,4311,540,"209,568070359304","159,210315986743","0,46895110710673","0,342770956211782","31,2462499793826","20,4070468898073","0,0893493698571919","0,0579141097709342"
7,2,4258,593,"274,866498021814","274,020293305094","0,494673150732374","0,371378466715314","36,4848644906076","36,0585692185311","0,102560470408244","0,0936108312702361"
7,3,3338,1513,"252,985033245887","193,663061601289","0,536205850545861","0,268146739721161","70,2786772437739","87,7349826617463","0,18149452898457","0,17893875434352"
7,4,3414,1437,"333,676725417408","164,745669172597","0,673582564919822","0,263514002986287","41,9357607532368","33,9528805170282","0,118327111961733","0,0884860853136813"
7,Average,18561,5694,"267,408332534266","198,593235112646","0,550788986045339","0,31863327043901","47,8521310903788","53,6633251110086","0,130957597438675","0,118855983983353"
8,0,2294,2557,"290,338465411972","146,201085279902","0,623456838377075","0,288729549229445","26,5739698654978","14,9069064368199","0,0761938121094743","0,0425726410109676"
8,1,3176,1675,"189,450398840917","109,075883119194","0,463545783301445","0,238648977797424","62,3706524458579","86,8378144080981","0,16022615074038","0,176053527825154"
8,2,4142,709,"238,042691709359","161,883019486803","0,524204168982066","0,316274896292236","34,8215297371313","24,857236369916","0,0993117597817618","0,0701958728214537"
8,3,2050,2801,"243,45599996353","116,413880506644","0,565699426448831","0,214823981572072","24,4274425386854","50,504328834947","0,0658650399584898","0,123853648743028"
8,4,3979,872,"290,141009408985","135,586050917335","0,631452231826799","0,25379117801781","21,3515380973326","21,2661120183737","0,0608958818913318","0,0579498579290737"
8,Average,15641,8614,"249,808810932648","142,758601107983","0,559166122216295","0,277194236690181","32,9868535115217","51,7322222615095","0,0895295569621896","0,116602416624604"
9,0,3951,900,"336,913596799514","284,589073581019","0,588779857238072","0,327231865971439","43,2880203991746","37,7381910062518","0,121719221303585","0,099271943616151"
9,1,2953,1898,"269,134002787612","149,053834177467","0,586804470843978","0,30669958506501","29,9174220812268","16,8394708859558","0,0856969800884442","0,0480364253257475"
9,2,2500,2351,"356,987373928577","176,391984954583","0,708071997152202","0,194102020981199","25,2048632308763","84,8546527556437","0,0573614740673749","0,154945313523656"
9,3,2764,2087,"264,429520641581","132,679615814672","0,595775344544374","0,203543164396842","36,3766125144556","47,414378528726","0,100037965034734","0,11288973690512"
9,4,2856,1995,"389,279871324335","206,050569743675","0,735506768924511","0,185678719449143","22,7983470668178","50,5770806687071","0,0605493457886653","0,112293063627203"
9,Average,15024,9231,"323,551202979485","210,788954952971","0,637421006096873","0,266829460189073","29,942564363686","55,9960254469749","0,0797998235065937","0,116771759078257"
Average,,167258,75292,"271,154697042271","178,286969186762","0,573283309393627","0,288896930450938","50,7339067203062","89,2885679225981","0,127527715835197","0,171006913290516"
