Start report at 10: 27:50 PM,10,iterations,5,generations, kValue:,15,Inherit ELO:,False,ELO cutoff:,1000,
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,3142,1709,"133,124640743225","113,099188684782","0,333520514762864","0,267205328366722","18,8860507587003","22,6496446525185","0,0537766240132079","0,06260556452457"
0,1,2564,2287,"152,050609460316","110,386796781991","0,377931306611216","0,239639376096883","63,742377492467","75,249556773485","0,169742095742986","0,182191748136485"
0,2,3160,1691,"111,145549145347","80,4253634693905","0,293304132330819","0,191398586423888","45,8590687042146","52,0179087841337","0,127022260746164","0,138199500766893"
0,3,2936,1915,"156,946345499394","88,5873298083029","0,402556807200419","0,210680903200658","50,7238816969332","65,0728568404713","0,137113555017433","0,164702155963908"
0,4,3097,1754,"162,591502207751","108,474338453065","0,403426073509417","0,207685909759505","47,5978387219068","69,5551293071204","0,127336055989831","0,175832150891684"
0,Average,14899,9356,"142,539477273266","102,598983933988","0,36076889195923","0,228729712398527","46,6252250768031","62,9007999372546","0,126209808292977","0,158355964199094"
1,0,2871,1980,"221,846958353774","127,424173844258","0,516979486508832","0,265529286491076","25,533041514461","33,4330070049888","0,0718476679381237","0,0896451512753836"
1,1,3221,1630,"166,305769966982","88,5908861376849","0,423765580590768","0,204586942132386","34,8354593496404","51,8004706980841","0,0950266929985415","0,126468617903166"
1,2,3167,1684,"183,620604109014","90,672005257853","0,460438117665176","0,188329429454728","33,5344918181816","37,6396670003787","0,0943719137689965","0,102521825827325"
1,3,3423,1428,"133,482709618321","96,7652404387534","0,341714983679381","0,222062911635461","41,6400442498121","49,1602579307871","0,115638226787808","0,131505163446215"
1,4,2846,2005,"109,913764156286","63,9987493611868","0,296396142452948","0,154763090846735","36,7690058997139","56,571918944653","0,100336607206935","0,147591946063782"
1,Average,15528,8727,"162,535152210386","102,75834297551","0,407047808478292","0,224211962086675","34,0315280368995","46,7614618425477","0,0942340415028066","0,1219450796259"
2,0,3828,1023,"146,540023133597","89,0576008018898","0,378868742525941","0,220371781245801","19,1988946140531","12,8912303314988","0,05511866320819","0,0369151692276141"
2,1,3557,1294,"165,740012272305","84,8418337249435","0,424423564343739","0,195479213750988","29,1865736679758","37,4600603325386","0,08202077708227","0,102145499752552"
2,2,3011,1840,"177,642070615046","94,3768245778074","0,44531837675837","0,206336840314664","41,0352687193026","63,9546262153935","0,11044055738431","0,163627986673426"
2,3,3118,1733,"215,523204399633","129,761343008165","0,502309958036176","0,228916232461913","19,6161185036544","28,5572835928397","0,0554958737497673","0,0782137135857415"
2,4,3152,1699,"179,833087717242","91,972265931568","0,451303144289082","0,194124859769857","22,8771781054645","44,3057252077023","0,0625681813033627","0,112414801329192"
2,Average,16666,7589,"175,459495417779","101,164395639126","0,437390361042567","0,213522903758102","27,115015012264","44,1824021345511","0,0748727886198875","0,114752194544014"
3,0,3006,1845,"211,4599689545","139,436843706294","0,487638218340518","0,280446350232203","27,3709923634854","34,2946862472197","0,0770065616947253","0,091911746359519"
3,1,3815,1036,"125,740782738671","103,22808568616","0,322514542539622","0,260105419079967","22,2308111133834","14,9089154314125","0,0637698858491471","0,0426292050026704"
